                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                0.65788,                 1.0611,                0.53364,                0.97027,                0.71957,                0.63968,                0.69931,                0.45936,                0.71957,                0.63968,                0.70013,                0.46949,                 1.1565,                 1.9683,                 1.4325,                 1.2978,             0.00074804,             0.00074804,             0.00074804
                    101,                0.65361,                 1.0402,                0.52543,                0.96155,                0.63557,                0.75545,                0.70301,                0.48702,                0.63557,                0.75545,                0.70301,                0.49132,                 1.1191,                 1.9329,                 1.2516,                 1.2912,             0.00074437,             0.00074437,             0.00074437
                    102,                0.64726,                 1.0489,                0.53614,                0.95703,                 0.8039,                0.67825,                0.74722,                0.51326,                0.80824,                0.68279,                0.75296,                0.51683,                 1.1849,                 1.9075,                 1.1376,                 1.3286,              0.0007407,              0.0007407,              0.0007407
                    103,                0.65149,                 1.0524,                0.52363,                0.96274,                0.76294,                0.65437,                0.70986,                0.48155,                0.74965,                0.65783,                0.70847,                0.48708,                  1.165,                  1.935,                 1.3326,                 1.3136,             0.00073704,             0.00073704,             0.00073704
                    104,                0.65248,                 1.0612,                0.54617,                0.97045,                0.70801,                0.61418,                0.69132,                 0.4686,                0.71378,                0.61958,                0.70025,                0.47523,                 1.1208,                 1.9208,                 1.4053,                 1.3091,             0.00073337,             0.00073337,             0.00073337
                    105,                0.64148,                 1.0267,                0.52202,                0.96266,                0.78099,                0.65345,                0.72992,                0.50469,                0.78734,                0.65885,                0.73984,                0.51913,                 1.0976,                 1.9593,                 1.3634,                 1.2772,              0.0007297,              0.0007297,              0.0007297
                    106,                0.64477,                 1.0111,                0.52012,                0.96067,                0.65386,                0.76124,                  0.723,                0.49679,                0.64692,                0.75071,                 0.7186,                0.50823,                 1.1416,                 1.9897,                 1.3146,                 1.3256,             0.00072604,             0.00072604,             0.00072604
                    107,                0.65164,                 1.0323,                0.51174,                0.96224,                  0.654,                 0.7075,                0.73732,                0.47671,                0.71673,                0.63901,                0.73156,                0.49164,                 1.1964,                 2.0893,                 1.2981,                 1.3969,             0.00072237,             0.00072237,             0.00072237
                    108,                0.62998,                 1.0261,                0.50596,                0.95343,                0.71724,                0.68932,                0.73264,                0.50069,                0.71724,                0.68932,                0.73264,                0.50572,                 1.1574,                 2.0621,                 1.2355,                 1.3419,             0.00071871,             0.00071871,             0.00071871
                    109,                 0.6374,                 1.0264,                0.51657,                0.95393,                0.72488,                0.66883,                0.72957,                0.48759,                0.71327,                0.65831,                0.71073,                0.49445,                 1.1559,                 1.9793,                 1.2133,                 1.3261,             0.00071504,             0.00071504,             0.00071504
                    110,                0.62686,                 1.0112,                 0.5053,                0.95302,                0.69014,                0.69667,                0.71308,                0.48608,                0.73259,                 0.6525,                0.70322,                0.48786,                 1.1431,                 2.0019,                 1.3282,                 1.2957,             0.00071137,             0.00071137,             0.00071137
                    111,                0.62819,                 1.0113,                0.49485,                0.95359,                0.74349,                0.56935,                0.69444,                0.48543,                0.67556,                0.63727,                0.71066,                0.49716,                  1.123,                  2.016,                 1.3923,                 1.2938,             0.00070771,             0.00070771,             0.00070771
                    112,                0.62796,                 1.0059,                0.50354,                0.95649,                0.75913,                0.59589,                0.67139,                0.46928,                0.75913,                0.59589,                0.67673,                0.48352,                 1.1441,                 1.9996,                 1.3919,                 1.3462,             0.00070404,             0.00070404,             0.00070404
                    113,                0.62739,                 1.0212,                0.50758,                0.95713,                0.67173,                0.60865,                0.66875,                0.48126,                0.66111,                0.62572,                0.67317,                0.48954,                 1.1319,                 1.8454,                 1.3714,                 1.3285,             0.00070037,             0.00070037,             0.00070037
                    114,                0.63333,                 1.0218,                0.50477,                0.95025,                0.72345,                0.64162,                0.70846,                0.49463,                0.70456,                0.63122,                0.70207,                 0.5058,                 1.1559,                 1.9372,                 1.3174,                 1.3458,             0.00069671,             0.00069671,             0.00069671
                    115,                0.62369,                 1.0102,                0.49242,                0.95117,                0.75025,                0.65563,                0.70367,                0.50052,                0.73454,                 0.6451,                0.69806,                0.50709,                 1.0814,                 1.8772,                 1.2459,                 1.2848,             0.00069304,             0.00069304,             0.00069304
                    116,                0.62201,                 1.0374,                0.50788,                0.95771,                0.77508,                0.68079,                0.74146,                0.52427,                0.77508,                0.68079,                0.74643,                0.53447,                 1.0592,                 1.9656,                 1.2448,                 1.2642,             0.00068938,             0.00068938,             0.00068938
                    117,                0.61439,                 1.0103,                0.49129,                0.94488,                0.81902,                0.61576,                0.71151,                0.50004,                0.81902,                0.61576,                0.72167,                0.50342,                 1.1771,                 1.9429,                 1.2278,                 1.3567,             0.00068571,             0.00068571,             0.00068571
                    118,                0.61595,                0.99616,                0.48144,                0.95245,                0.68414,                0.70967,                0.73923,                0.51706,                0.74262,                0.63977,                 0.7331,                0.52478,                 1.0895,                 1.9012,                 1.1668,                 1.2892,             0.00068204,             0.00068204,             0.00068204
                    119,                0.60425,                0.97485,                0.48117,                 0.9388,                0.80979,                0.58829,                0.74886,                0.51163,                0.80487,                0.58375,                0.74493,                0.51827,                 1.0927,                 2.0204,                 1.2733,                 1.3049,             0.00067838,             0.00067838,             0.00067838
                    120,                0.61624,                0.99261,                0.48837,                0.94734,                0.63744,                0.73472,                0.75195,                0.51637,                0.63941,                0.74154,                0.75319,                0.52536,                 1.1029,                 1.8328,                 1.1654,                 1.2926,             0.00067471,             0.00067471,             0.00067471
                    121,                0.62065,                 1.0063,                0.48895,                0.94269,                0.68526,                0.70396,                0.72802,                0.49745,                0.70767,                0.69958,                0.73773,                0.50631,                 1.1864,                 2.0213,                 1.2581,                 1.3742,             0.00067104,             0.00067104,             0.00067104
                    122,                0.62526,                0.98638,                0.49124,                0.95092,                0.63632,                0.68806,                0.67151,                0.47394,                0.63632,                0.68806,                 0.6791,                0.48455,                 1.1208,                 1.9728,                 1.2947,                 1.3259,             0.00066738,             0.00066738,             0.00066738
                    123,                 0.6011,                0.98932,                0.48746,                0.93941,                0.64276,                0.70848,                0.68225,                 0.4812,                0.64791,                0.71269,                0.68537,                0.48953,                 1.1105,                 1.8107,                 1.2823,                 1.3012,             0.00066371,             0.00066371,             0.00066371
                    124,                0.61663,                0.99347,                0.48271,                 0.9475,                0.71383,                0.64534,                 0.6739,                0.46343,                0.72855,                0.65949,                0.69164,                0.47805,                 1.1393,                 2.0169,                 1.3282,                 1.3425,             0.00066005,             0.00066005,             0.00066005
                    125,                0.60598,                0.97101,                0.47567,                0.94235,                0.63928,                0.70513,                0.71006,                0.49795,                0.64964,                0.71574,                0.73438,                0.50738,                 1.1165,                 1.9479,                 1.1809,                 1.3138,             0.00065638,             0.00065638,             0.00065638
                    126,                0.59493,                0.98595,                0.46691,                0.93876,                  0.783,                0.68055,                0.74436,                0.52588,                  0.783,                0.68055,                  0.745,                0.52714,                 1.0863,                 1.9469,                 1.1545,                 1.2855,             0.00065271,             0.00065271,             0.00065271
                    127,                 0.6135,                 0.9802,                 0.4858,                0.95259,                0.82326,                0.61548,                0.71711,                 0.5053,                0.84891,                0.63486,                0.72944,                0.51155,                 1.0845,                 2.0761,                 1.2064,                 1.2554,             0.00064905,             0.00064905,             0.00064905
                    128,                0.61207,                0.97064,                0.45875,                0.94449,                0.77314,                0.67657,                0.72226,                0.48992,                0.75913,                 0.6664,                0.70408,                0.49726,                 1.1235,                 2.0845,                 1.2135,                 1.3077,             0.00064538,             0.00064538,             0.00064538
                    129,                0.60001,                0.96406,                0.46307,                0.94222,                0.66054,                 0.6674,                0.70354,                0.50451,                0.70341,                0.65827,                0.72644,                0.50488,                  1.062,                 1.9991,                 1.2749,                  1.273,             0.00064171,             0.00064171,             0.00064171
                    130,                0.61451,                0.99182,                0.48071,                0.95223,                0.66251,                0.72346,                0.70595,                0.49874,                0.64301,                0.73027,                0.70222,                0.50564,                 1.1219,                 2.0141,                 1.2229,                 1.2876,             0.00063805,             0.00063805,             0.00063805
                    131,                0.60323,                0.97118,                0.45712,                0.93821,                0.72266,                0.60231,                0.68767,                0.48484,                0.70629,                0.59184,                0.68115,                0.49269,                 1.0974,                 2.0053,                 1.3589,                 1.2514,             0.00063438,             0.00063438,             0.00063438
                    132,                0.59142,                0.96213,                0.45101,                0.93554,                0.74963,                0.65621,                0.73348,                0.51172,                0.75608,                0.66142,                0.74287,                0.51927,                 1.0578,                  1.958,                 1.2142,                 1.2328,             0.00063071,             0.00063071,             0.00063071
                    133,                0.58721,                0.94153,                0.46075,                0.93173,                0.64289,                0.71548,                0.73665,                0.50433,                0.64289,                0.71548,                0.73339,                 0.5083,                 1.0865,                 2.0179,                 1.2313,                 1.3086,             0.00062705,             0.00062705,             0.00062705
                    134,                0.59094,                0.95832,                0.46994,                0.93278,                0.76321,                0.65344,                0.75878,                 0.5314,                 0.7461,                0.64317,                0.74718,                0.53725,                 1.0749,                 2.0426,                 1.1172,                    1.3,             0.00062338,             0.00062338,             0.00062338
                    135,                0.58674,                0.94652,                0.44042,                0.94127,                0.77504,                0.63367,                0.76164,                0.51831,                0.78165,                0.63883,                0.76809,                0.52788,                 1.1361,                 2.0714,                 1.1824,                   1.34,             0.00061972,             0.00061972,             0.00061972
                    136,                0.58294,                 0.9385,                0.44581,                0.93172,                0.74222,                0.62488,                0.69314,                0.48205,                0.74849,                0.63029,                0.69658,                0.49211,                 1.1215,                  2.077,                 1.3413,                 1.3104,             0.00061605,             0.00061605,             0.00061605
                    137,                0.59122,                0.95178,                0.43446,                0.93751,                0.81212,                0.62325,                0.74043,                0.51247,                0.71495,                0.68033,                0.75311,                0.52094,                 1.1412,                 2.0345,                 1.1705,                 1.3219,             0.00061238,             0.00061238,             0.00061238
                    138,                0.56968,                0.93471,                0.43208,                0.92771,                0.71896,                 0.6377,                0.68798,                0.48461,                0.72346,                0.64224,                0.69281,                  0.486,                 1.1493,                 2.0614,                  1.271,                 1.3319,             0.00060872,             0.00060872,             0.00060872
                    139,                0.59519,                0.95562,                0.44655,                0.94219,                0.63299,                0.67483,                0.66959,                0.46481,                0.64412,                 0.6843,                0.67566,                0.47806,                 1.1624,                 2.1789,                 1.3696,                 1.3632,             0.00060505,             0.00060505,             0.00060505
                    140,                0.59702,                0.93528,                0.45663,                0.94679,                0.64621,                0.74752,                0.73832,                0.49461,                0.65749,                0.76181,                0.74162,                0.50611,                 1.1646,                  2.275,                  1.381,                 1.3572,             0.00060138,             0.00060138,             0.00060138
                    141,                0.56436,                0.91928,                 0.4256,                0.93237,                0.68597,                0.65604,                 0.6786,                0.47705,                0.67218,                0.64567,                0.66623,                0.48069,                 1.1172,                 2.0657,                 1.3536,                 1.3199,             0.00059772,             0.00059772,             0.00059772
                    142,                0.58281,                0.96473,                0.45448,                0.93815,                0.69342,                0.66826,                0.69364,                0.46849,                0.69347,                0.67014,                0.69733,                0.47621,                 1.1233,                  2.016,                 1.2939,                 1.3126,             0.00059405,             0.00059405,             0.00059405
                    143,                 0.5705,                0.90328,                0.43028,                 0.9308,                0.70078,                0.65176,                0.68096,                0.48503,                0.70708,                0.65716,                0.68222,                0.48606,                 1.1269,                 2.1525,                 1.3276,                 1.3146,             0.00059039,             0.00059039,             0.00059039
                    144,                0.57801,                 0.9341,                0.44613,                0.93736,                0.64488,                0.63307,                0.65079,                 0.4588,                0.65158,                0.63834,                 0.6532,                0.45959,                  1.139,                 2.0664,                 1.4968,                 1.3307,             0.00058672,             0.00058672,             0.00058672
                    145,                0.56823,                0.92045,                0.43803,                0.92493,                0.64941,                0.68116,                0.69154,                0.49356,                0.65672,                0.69018,                0.69892,                0.49571,                 1.1381,                 2.1282,                 1.3086,                 1.3358,             0.00058305,             0.00058305,             0.00058305
                    146,                0.56807,                0.90993,                0.43476,                0.92536,                0.73625,                0.71148,                0.71011,                0.50154,                0.74667,                  0.722,                0.72046,                0.50908,                 1.1225,                 2.2818,                 1.2024,                 1.3372,             0.00057939,             0.00057939,             0.00057939
                    147,                0.56831,                0.91816,                0.43614,                0.92712,                0.74451,                0.66936,                0.70607,                0.48971,                0.71978,                0.69464,                0.70171,                0.50344,                 1.1066,                 2.1669,                 1.2484,                 1.3207,             0.00057572,             0.00057572,             0.00057572
                    148,                0.57315,                0.92894,                0.44522,                0.93178,                0.69811,                0.64977,                0.71206,                0.49705,                0.69811,                0.64977,                0.71087,                0.50558,                 1.1097,                 2.0365,                 1.3237,                 1.2948,             0.00057205,             0.00057205,             0.00057205
                    149,                0.57095,                0.93786,                0.43624,                0.92914,                0.63027,                0.75483,                0.68768,                0.49272,                0.63027,                0.75483,                0.68768,                0.49229,                 1.0878,                 2.0896,                   1.26,                 1.2747,             0.00056839,             0.00056839,             0.00056839
                    150,                0.57764,                 0.9396,                0.43568,                 0.9344,                0.78272,                0.61703,                0.70184,                0.49733,                0.78272,                0.61703,                0.69572,                0.50499,                 1.0794,                 2.1473,                 1.2733,                 1.2935,             0.00056472,             0.00056472,             0.00056472
                    151,                0.57083,                0.92367,                0.43232,                0.92991,                0.64281,                0.63126,                0.64097,                0.44241,                0.62495,                0.65668,                0.64173,                0.45109,                 1.0815,                 1.9905,                  1.487,                 1.3085,             0.00056105,             0.00056105,             0.00056105
                    152,                0.55104,                0.88561,                0.41631,                0.92444,                 0.6827,                0.69409,                0.71563,                0.50623,                0.67786,                0.70375,                0.71869,                0.50994,                 1.1083,                 2.0324,                  1.322,                 1.3325,             0.00055739,             0.00055739,             0.00055739
                    153,                0.57061,                 0.9248,                0.43258,                0.92692,                0.76285,                0.63455,                0.72124,                0.50211,                0.76629,                0.64933,                0.73113,                0.51777,                 1.0899,                 2.1418,                 1.2764,                   1.29,             0.00055372,             0.00055372,             0.00055372
                    154,                0.56128,                 0.8997,                 0.4229,                0.92523,                0.67341,                0.71939,                0.73815,                0.51632,                0.68744,                0.73188,                0.74984,                0.52254,                 1.1186,                 2.0998,                 1.2108,                  1.335,             0.00055006,             0.00055006,             0.00055006
                    155,                0.55119,                0.90809,                0.41881,                0.92037,                0.85181,                0.61418,                0.73629,                0.51039,                0.75749,                0.66769,                0.74828,                0.52213,                  1.135,                  2.106,                 1.2967,                 1.3262,             0.00054639,             0.00054639,             0.00054639
                    156,                0.55848,                0.90577,                0.43887,                0.92556,                0.73974,                0.62082,                0.71598,                0.49671,                0.73974,                0.62082,                0.71502,                0.50519,                 1.1056,                 2.0397,                 1.2602,                 1.2935,             0.00054272,             0.00054272,             0.00054272
                    157,                0.54776,                 0.9023,                0.42167,                0.92613,                 0.6998,                0.71953,                0.73251,                 0.5009,                 0.6998,                0.71953,                0.72812,                0.51133,                 1.0898,                 1.9317,                 1.2291,                  1.271,             0.00053906,             0.00053906,             0.00053906
                    158,                  0.543,                0.91369,                0.40969,                0.92173,                0.77632,                0.66326,                0.74588,                0.52686,                0.77632,                0.66326,                0.74401,                0.53429,                 1.0966,                 2.1122,                 1.2619,                 1.2939,             0.00053539,             0.00053539,             0.00053539
                    159,                0.53615,                0.88862,                0.40248,                0.91656,                0.64503,                0.74554,                0.69574,                0.48494,                  0.689,                0.71985,                0.71673,                0.49339,                  1.166,                 2.1734,                 1.4748,                 1.3562,             0.00053172,             0.00053172,             0.00053172
                    160,                0.56644,                0.92988,                0.43236,                0.92916,                 0.7687,                0.64931,                0.73021,                 0.5087,                 0.7687,                0.64931,                0.73855,                0.52179,                 1.0802,                 2.0362,                 1.3745,                 1.2663,             0.00052806,             0.00052806,             0.00052806
                    161,                 0.5472,                0.89462,                0.41503,                0.92042,                0.77548,                0.62293,                 0.7086,                0.50369,                0.80696,                0.64253,                0.74673,                0.51215,                 1.1194,                  2.095,                 1.3346,                 1.3142,             0.00052439,             0.00052439,             0.00052439
                    162,                 0.5413,                0.88998,                0.40359,                0.91289,                0.68083,                0.65402,                0.70147,                0.49431,                0.64881,                0.69511,                0.71213,                0.50436,                 1.1211,                 2.0136,                 1.2911,                 1.3163,             0.00052073,             0.00052073,             0.00052073
                    163,                0.55545,                0.89178,                 0.4081,                0.91588,                0.67159,                0.72945,                0.73361,                0.51335,                0.68234,                0.74361,                0.74706,                0.52876,                 1.0907,                 2.0447,                 1.1248,                    1.3,             0.00051706,             0.00051706,             0.00051706
                    164,                0.54744,                0.90513,                0.41031,                0.91781,                0.73878,                0.62722,                0.71776,                0.50817,                0.67317,                 0.7053,                0.73114,                0.51213,                 1.1148,                 2.0472,                 1.2853,                 1.2994,             0.00051339,             0.00051339,             0.00051339
